ID,Name,Label
D172_K4_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D172_K4_Da,"Điểm a: Chiếm đoạt 500 triệu trở lên",Điểm
D172_K4_Db,"Điểm b: (được bãi bỏ)",Điểm
D172_K4_Dc,"Điểm c: Lợi dụng hoàn cảnh chiến tranh, khẩn cấp",Điểm
D172_K4_HP,"Phạt tù từ 12 năm đến 20 năm",Hình phạt
D172_K5,"Khoản 5 Điều 172",Khoản
D172_K5_HV,"Người phạm tội",Hành vi chính
D172_K5_HP,"Phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng",Hình phạt
D173,"Điều 173: Tội trộm cắp tài sản",Điều
D173_K1,"Khoản 1 Điều 173",Khoản
D173_K1_HV,"Trộm cắp 2tr-50tr hoặc dưới 2tr nhưng thuộc các trường hợp",Hành vi chính
D173_K1_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D173_K1_Da,"Điểm a: Đã bị xử phạt vi phạm hành chính...",Điểm
D173_K1_Db,"Điểm b: Đã bị kết án về tội này/tội quy định... chưa xóa án",Điểm
D173_K1_Dc,"Điểm c: Gây ảnh hưởng xấu an ninh trật tự",Điểm
D173_K1_Dd,"Điểm d: Phương tiện kiếm sống chính",Điểm
D173_K1_Dđ,"Điểm đ: Tài sản là di vật, cổ vật",Điểm
D173_K1_HP,"Cải tạo không giam giữ đến 03 năm hoặc phạt tù 06 tháng - 03 năm",Hình phạt
D173_K2,"Khoản 2 Điều 173",Khoản
D173_K2_HV,"Phạm tội thuộc trường hợp khoản 2",Hành vi chính
D173_K2_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D173_K2_Da,"Điểm a: Có tổ chức",Điểm
D173_K2_Db,"Điểm b: Có tính chất chuyên nghiệp",Điểm
D173_K2_Dc,"Điểm c: Chiếm đoạt 50tr đến dưới 200tr",Điểm
D173_K2_Dd,"Điểm d: Dùng thủ đoạn xảo quyệt, nguy hiểm",Điểm
D173_K2_Dđ,"Điểm đ: Hành hung để tẩu thoát",Điểm
D173_K2_De,"Điểm e: Tài sản là bảo vật quốc gia",Điểm
D173_K2_Dg,"Điểm g: Tái phạm nguy hiểm",Điểm
D173_K2_HP,"Phạt tù từ 02 năm đến 07 năm",Hình phạt
D173_K3,"Khoản 3 Điều 173",Khoản
D173_K3_HV,"Phạm tội thuộc trường hợp khoản 3",Hành vi chính
D173_K3_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D173_K3_Da,"Điểm a: Chiếm đoạt 200tr đến dưới 500tr",Điểm
D173_K3_Db,"Điểm b: Lợi dụng thiên tai, dịch bệnh",Điểm
D173_K3_HP,"Phạt tù từ 07 năm đến 15 năm",Hình phạt
D173_K4,"Khoản 4 Điều 173",Khoản
D173_K4_HV,"Phạm tội thuộc trường hợp khoản 4",Hành vi chính
D173_K4_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D173_K4_Da,"Điểm a: Chiếm đoạt 500 triệu trở lên",Điểm
D173_K4_Db,"Điểm b: Lợi dụng hoàn cảnh chiến tranh, khẩn cấp",Điểm
D173_K4_HP,"Phạt tù từ 12 năm đến 20 năm",Hình phạt
D173_K5,"Khoản 5 Điều 173",Khoản
D173_K5_HV,"Người phạm tội",Hành vi chính
D173_K5_HP,"Phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng",Hình phạt
D174,"Điều 174: Tội lừa đảo chiếm đoạt tài sản",Điều
D174_K1,"Khoản 1 Điều 174",Khoản
D174_K1_HV,"Gian dối chiếm đoạt 2tr-50tr hoặc dưới 2tr nhưng thuộc các trường hợp",Hành vi chính
D174_K1_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D174_K1_Da,"Điểm a: Đã bị xử phạt vi phạm hành chính...",Điểm
D174_K1_Db,"Điểm b: Đã bị kết án... chưa xóa án",Điểm
D174_K1_Dc,"Điểm c: Gây ảnh hưởng xấu an ninh trật tự",Điểm
D174_K1_Dd,"Điểm d: Phương tiện kiếm sống chính",Điểm
D174_K1_HP,"Cải tạo không giam giữ đến 03 năm hoặc phạt tù 06 tháng - 03 năm",Hình phạt
D174_K2,"Khoản 2 Điều 174",Khoản
D174_K2_HV,"Phạm tội thuộc trường hợp khoản 2",Hành vi chính
D174_K2_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D174_K2_Da,"Điểm a: Có tổ chức",Điểm
D174_K2_Db,"Điểm b: Có tính chất chuyên nghiệp",Điểm
D174_K2_Dc,"Điểm c: Chiếm đoạt 50tr đến dưới 200tr",Điểm
D174_K2_Dd,"Điểm d: Tái phạm nguy hiểm",Điểm
D174_K2_Dđ,"Điểm đ: Lợi dụng chức vụ, quyền hạn, danh nghĩa tổ chức",Điểm
D174_K2_De,"Điểm e: Dùng thủ đoạn xảo quyệt",Điểm
D174_K2_Dg,"Điểm g: (được bãi bỏ)",Điểm
D174_K2_HP,"Phạt tù từ 02 năm đến 07 năm",Hình phạt
D174_K3,"Khoản 3 Điều 174",Khoản
D174_K3_HV,"Phạm tội thuộc trường hợp khoản 3",Hành vi chính
D174_K3_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D174_K3_Da,"Điểm a: Chiếm đoạt 200tr đến dưới 500tr",Điểm
D174_K3_Db,"Điểm b: (được bãi bỏ)",Điểm
D174_K3_Dc,"Điểm c: Lợi dụng thiên tai, dịch bệnh",Điểm
D174_K3_HP,"Phạt tù từ 07 năm đến 15 năm",Hình phạt
D174_K4,"Khoản 4 Điều 174",Khoản
D174_K4_HV,"Phạm tội thuộc trường hợp khoản 4",Hành vi chính
D174_K4_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D174_K4_Da,"Điểm a: Chiếm đoạt 500 triệu trở lên",Điểm
D174_K4_Db,"Điểm b: (được bãi bỏ)",Điểm
D174_K4_Dc,"Điểm c: Lợi dụng hoàn cảnh chiến tranh, khẩn cấp",Điểm
D174_K4_HP,"Phạt tù từ 12 năm đến 20 năm hoặc chung thân",Hình phạt
D174_K5,"Khoản 5 Điều 174",Khoản
D174_K5_HV,"Người phạm tội",Hành vi chính
D174_K5_HP,"Phạt 10-100tr, cấm đảm nhiệm/hành nghề 01-05 năm, tịch thu tài sản",Hình phạt
D175,"Điều 175: Tội lạm dụng tín nhiệm chiếm đoạt tài sản",Điều
D175_K1,"Khoản 1 Điều 175",Khoản
D175_K1_HV,"Thực hiện hành vi lạm dụng tín nhiệm chiếm đoạt 4tr-50tr hoặc dưới 4tr có điều kiện",Hành vi chính
D175_K1_OR,"Thực hiện một trong các hành vi (OR)",Node Logic OR
D175_K1_Da,"Điểm a: Vay mượn... rồi dùng thủ đoạn gian dối/bỏ trốn/cố tình không trả",Điểm
D175_K1_Db,"Điểm b: Vay mượn... sử dụng mục đích bất hợp pháp dẫn đến không trả được",Điểm
D175_K1_HP,"Cải tạo không giam giữ đến 03 năm hoặc phạt tù 06 tháng - 03 năm",Hình phạt
D175_K2,"Khoản 2 Điều 175",Khoản
D175_K2_HV,"Phạm tội thuộc trường hợp khoản 2",Hành vi chính
D175_K2_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D175_K2_Da,"Điểm a: Có tổ chức",Điểm
D175_K2_Db,"Điểm b: Có tính chất chuyên nghiệp",Điểm
D175_K2_Dc,"Điểm c: Chiếm đoạt 50tr đến dưới 200tr",Điểm
D175_K2_Dd,"Điểm d: Lợi dụng chức vụ, quyền hạn, danh nghĩa",Điểm
D175_K2_Dđ,"Điểm đ: Dùng thủ đoạn xảo quyệt",Điểm
D175_K2_De,"Điểm e: Gây ảnh hưởng xấu an ninh trật tự",Điểm
D175_K2_Dg,"Điểm g: Tái phạm nguy hiểm",Điểm
D175_K2_HP,"Phạt tù từ 02 năm đến 07 năm",Hình phạt
D175_K3,"Khoản 3 Điều 175",Khoản
D175_K3_HV,"Chiếm đoạt 200 triệu đến dưới 500 triệu",Hành vi chính
D175_K3_HP,"Phạt tù từ 05 năm đến 12 năm",Hình phạt
D175_K4,"Khoản 4 Điều 175",Khoản
D175_K4_HV,"Chiếm đoạt 500 triệu trở lên",Hành vi chính
D175_K4_HP,"Phạt tù từ 12 năm đến 20 năm",Hình phạt
D175_K5,"Khoản 5 Điều 175",Khoản
D175_K5_HV,"Người phạm tội",Hành vi chính
D175_K5_HP,"Phạt 10-100tr, cấm đảm nhiệm/hành nghề 01-05 năm, tịch thu tài sản",Hình phạt
D176,"Điều 176: Tội chiếm giữ trái phép tài sản",Điều
D176_K1,"Khoản 1 Điều 176",Khoản
D176_K1_HV,"Cố tình không trả tài sản 10tr-200tr hoặc dưới 10tr là di vật cổ vật",Hành vi chính
D176_K1_HP,"Phạt tiền 10-50tr, cải tạo KGG đến 02 năm hoặc phạt tù 03 tháng - 02 năm",Hình phạt
D176_K2,"Khoản 2 Điều 176",Khoản
D176_K2_HV,"Chiếm giữ 200 triệu trở lên hoặc bảo vật quốc gia",Hành vi chính
D176_K2_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D177,"Điều 177: Tội sử dụng trái phép tài sản",Điều
D177_K1,"Khoản 1 Điều 177",Khoản
D177_K1_HV,"Sử dụng trái phép 100tr-500tr (đã bị xử lý) hoặc dưới 500tr là di vật cổ vật",Hành vi chính
D177_K1_HP,"Phạt tiền 10-50tr, cải tạo KGG đến 02 năm hoặc phạt tù 03 tháng - 02 năm",Hình phạt
D177_K2,"Khoản 2 Điều 177",Khoản
D177_K2_HV,"Phạm tội thuộc trường hợp khoản 2",Hành vi chính
D177_K2_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D177_K2_Da,"Điểm a: Tài sản 500tr đến dưới 1.5 tỷ",Điểm
D177_K2_Db,"Điểm b: Tài sản là bảo vật quốc gia",Điểm
D177_K2_Dc,"Điểm c: Phạm tội 02 lần trở lên",Điểm
D177_K2_Dd,"Điểm d: Lợi dụng chức vụ, quyền hạn",Điểm
D177_K2_Dđ,"Điểm đ: Tái phạm nguy hiểm",Điểm
D177_K2_HP,"Phạt tiền 50-100tr hoặc phạt tù 01 năm đến 05 năm",Hình phạt
D177_K3,"Khoản 3 Điều 177",Khoản
D177_K3_HV,"Sử dụng trái phép 1.5 tỷ trở lên",Hành vi chính
D177_K3_HP,"Phạt tù từ 03 năm đến 07 năm",Hình phạt
D177_K4,"Khoản 4 Điều 177",Khoản
D177_K4_HV,"Người phạm tội",Hành vi chính
D177_K4_HP,"Phạt tiền 5-20tr, cấm đảm nhiệm chức vụ/hành nghề 01-05 năm",Hình phạt
D178,"Điều 178: Tội hủy hoại hoặc cố ý làm hư hỏng tài sản",Điều
D178_K1,"Khoản 1 Điều 178",Khoản
D178_K1_HV,"Hủy hoại/hư hỏng 2tr-50tr hoặc dưới 2tr nhưng thuộc trường hợp",Hành vi chính
D178_K1_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D178_K1_Da,"Điểm a: Đã bị xử phạt vi phạm hành chính...",Điểm
D178_K1_Db,"Điểm b: Đã bị kết án... chưa xóa án",Điểm
D178_K1_Dc,"Điểm c: Gây ảnh hưởng xấu an ninh trật tự",Điểm
D178_K1_Dd,"Điểm d: Phương tiện kiếm sống chính",Điểm
D178_K1_Dđ,"Điểm đ: Tài sản là di vật, cổ vật",Điểm
D178_K1_HP,"Phạt 10-50tr, cải tạo KGG đến 03 năm hoặc phạt tù 06 tháng - 03 năm",Hình phạt
D178_K2,"Khoản 2 Điều 178",Khoản
D178_K2_HV,"Phạm tội thuộc trường hợp khoản 2",Hành vi chính
D178_K2_OR,"Thuộc một trong các trường hợp (OR)",Node Logic OR
D178_K2_Da,"Điểm a: Có tổ chức",Điểm
D178_K2_Db,"Điểm b: Gây thiệt hại 50tr đến dưới 200tr",Điểm
D178_K2_Dc,"Điểm c: Tài sản là bảo vật quốc gia",Điểm
D178_K2_Dd,"Điểm d: Dùng chất nguy hiểm cháy, nổ...",Điểm
D178_K2_Dđ,"Điểm đ: Để che giấu tội phạm khác",Điểm
D178_K2_De,"Điểm e: Vì lý do công vụ của người bị hại",Điểm
D178_K2_Dg,"Điểm g: Tái phạm nguy hiểm",Điểm
D178_K2_HP,"Phạt tù từ 02 năm đến 07 năm",Hình phạt
D178_K3,"Khoản 3 Điều 178",Khoản
D178_K3_HV,"Gây thiệt hại 200 triệu đến dưới 500 triệu",Hành vi chính
D178_K3_HP,"Phạt tù từ 05 năm đến 10 năm",Hình phạt
D178_K4,"Khoản 4 Điều 178",Khoản
D178_K4_HV,"Gây thiệt hại 500 triệu trở lên",Hành vi chính
D178_K4_HP,"Phạt tù từ 10 năm đến 20 năm",Hình phạt
D178_K5,"Khoản 5 Điều 178",Khoản
D178_K5_HV,"Người phạm tội",Hành vi chính
D178_K5_HP,"Phạt 10-100tr, cấm đảm nhiệm chức vụ/hành nghề 01-05 năm",Hình phạt
D179,"Điều 179: Tội thiếu trách nhiệm gây thiệt hại đến TS của Nhà nước, cơ quan...",Điều
D179_K1,"Khoản 1 Điều 179",Khoản
D179_K1_HV,"Thiếu trách nhiệm gây thiệt hại 100tr đến dưới 500tr",Hành vi chính
D179_K1_HP,"Phạt cảnh cáo hoặc phạt cải tạo không giam giữ đến 03 năm",Hình phạt
D179_K2,"Khoản 2 Điều 179",Khoản
D179_K2_HV,"Gây thiệt hại 500tr đến dưới 2 tỷ",Hành vi chính
D179_K2_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D179_K3,"Khoản 3 Điều 179",Khoản
D179_K3_HV,"Gây thiệt hại 2 tỷ trở lên",Hành vi chính
D179_K3_HP,"Phạt tù từ 05 năm đến 10 năm",Hình phạt
D179_K4,"Khoản 4 Điều 179",Khoản
D179_K4_HV,"Người phạm tội",Hành vi chính
D179_K4_HP,"Cấm đảm nhiệm chức vụ/hành nghề 01-05 năm",Hình phạt
D180,"Điều 180: Tội vô ý gây thiệt hại nghiêm trọng đến tài sản",Điều
D180_K1,"Khoản 1 Điều 180",Khoản
D180_K1_HV,"Vô ý gây thiệt hại 100tr đến dưới 500tr",Hành vi chính
D180_K1_HP,"Phạt cảnh cáo hoặc phạt cải tạo không giam giữ đến 02 năm",Hình phạt
D180_K2,"Khoản 2 Điều 180",Khoản
D180_K2_HV,"Gây thiệt hại 500 triệu trở lên",Hành vi chính
D180_K2_HP,"Cải tạo không giam giữ 02-03 năm hoặc phạt tù 03 tháng - 02 năm",Hình phạt
