ID,Name,Label
P_e_K2_D364,"e) Của hối lộ là tiền, tài sản, lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng",Điểm
HP_K2_D364,"Phạt tù từ 02 năm đến 07 năm","Hình phạt"
K3_D364,"Khoản 3 Điều 364",Khoản
HV_K3_D364,"Phạm tội trong trường hợp của hối lộ là tiền, tài sản, lợi ích vật chất khác trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng","Hành vi chính"
HP_K3_D364,"Phạt tù từ 07 năm đến 12 năm","Hình phạt"
K4_D364,"Khoản 4 Điều 364",Khoản
HV_K4_D364,"Phạm tội trong trường hợp của hối lộ là tiền, tài sản, lợi ích vật chất khác trị giá 1.000.000.000 đồng trở lên","Hành vi chính"
HP_K4_D364,"Phạt tù từ 12 năm đến 20 năm","Hình phạt"
K5_D364,"Khoản 5 Điều 364",Khoản
HV_K5_D364,"Người phạm tội bị áp dụng hình phạt bổ sung","Hành vi chính"
HP_K5_D364,"Phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng","Hình phạt"
K6_D364,"Khoản 6 Điều 364",Khoản
HV_K6_D364,"Người nào đưa hoặc sẽ đưa hối lộ cho công chức nước ngoài, công chức của tổ chức quốc tế công, người có chức vụ trong các doanh nghiệp, tổ chức ngoài Nhà nước","Hành vi chính"
HP_K6_D364,"Bị xử lý theo quy định tại Điều này","Hình phạt"
K7_D364,"Khoản 7 Điều 364",Khoản
HV_1_K7_D364,"Người bị ép buộc đưa hối lộ mà chủ động khai báo trước khi bị phát giác","Hành vi chính"
HP_1_K7_D364,"Được coi là không có tội và được trả lại toàn bộ của đã dùng để đưa hối lộ","Hình phạt"
HV_2_K7_D364,"Người đưa hối lộ tuy không bị ép buộc nhưng đã chủ động khai báo trước khi bị phát giác","Hành vi chính"
HP_2_K7_D364,"Có thể được miễn trách nhiệm hình sự và được trả lại một phần hoặc toàn bộ của đã dùng để đưa hối lộ","Hình phạt"
D365,"Điều 365. Tội môi giới hối lộ",Điều
K1_D365,"Khoản 1 Điều 365",Khoản
HV_K1_D365,"Người nào môi giới hối lộ","Hành vi chính"
OR_K1_D365,"Mà của hối lộ thuộc một trong các trường hợp sau đây","Node Logic OR"
P_a_K1_D365,"a) Tiền, tài sản hoặc lợi ích vật chất trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng",Điểm
P_b_K1_D365,"b) Lợi ích phi vật chất",Điểm
HP_K1_D365,"Phạt tiền từ 20.000.000 đồng đến dưới 200.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm","Hình phạt"
K2_D365,"Khoản 2 Điều 365",Khoản
OR_K2_D365,"Phạm tội thuộc một trong các trường hợp sau đây","Node Logic OR"
P_a_K2_D365,"a) Có tổ chức",Điểm
P_b_K2_D365,"b) Phạm tội có tính chất chuyên nghiệp",Điểm
P_c_K2_D365,"c) Dùng thủ đoạn xảo quyệt",Điểm
P_d_K2_D365,"d) Biết của hối lộ là tài sản của Nhà nước",Điểm
P_dd_K2_D365,"đ) Lợi dụng chức vụ, quyền hạn",Điểm
P_e_K2_D365,"e) Phạm tội 02 lần trở lên",Điểm
P_g_K2_D365,"g) Của hối lộ trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng",Điểm
HP_K2_D365,"Phạt tù từ 02 năm đến 07 năm","Hình phạt"
K3_D365,"Khoản 3 Điều 365",Khoản
HV_K3_D365,"Phạm tội thuộc trường hợp của hối lộ trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng","Hành vi chính"
HP_K3_D365,"Phạt tù từ 05 năm đến 10 năm","Hình phạt"
K4_D365,"Khoản 4 Điều 365",Khoản
HV_K4_D365,"Phạm tội thuộc trường hợp của hối lộ trị giá 1.000.000.000 đồng trở lên","Hành vi chính"
HP_K4_D365,"Phạt tù từ 08 năm đến 15 năm","Hình phạt"
K5_D365,"Khoản 5 Điều 365",Khoản
HV_K5_D365,"Người phạm tội bị áp dụng hình phạt bổ sung","Hành vi chính"
HP_K5_D365,"Phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng","Hình phạt"
K6_D365,"Khoản 6 Điều 365",Khoản
HV_K6_D365,"Người môi giới hối lộ mà chủ động khai báo trước khi bị phát giác","Hành vi chính"
HP_K6_D365,"Có thể được miễn trách nhiệm hình sự","Hình phạt"
K7_D365,"Khoản 7 Điều 365",Khoản
HV_K7_D365,"Người nào môi giới hối lộ trong các doanh nghiệp, tổ chức ngoài Nhà nước","Hành vi chính"
HP_K7_D365,"Bị xử lý theo quy định tại Điều này","Hình phạt"
D366,"Điều 366. Tội lợi dụng ảnh hưởng đối với người có chức vụ, quyền hạn để trục lợi",Điều
K1_D366,"Khoản 1 Điều 366",Khoản
HV_K1_D366,"Người nào trực tiếp hoặc qua trung gian nhận lợi ích để dùng ảnh hưởng của mình thúc đẩy người có chức vụ, quyền hạn làm hoặc không làm một việc thuộc trách nhiệm của họ hoặc làm một việc không được phép làm","Hành vi chính"
OR_K1_D366,"Bất kỳ lợi ích nào sau đây","Node Logic OR"
P_a_K1_D366,"a) Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng",Điểm
P_b_K1_D366,"b) Lợi ích phi vật chất",Điểm
HP_K1_D366,"Phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm","Hình phạt"
K2_D366,"Khoản 2 Điều 366",Khoản
OR_K2_D366,"Phạm tội thuộc một trong các trường hợp sau đây","Node Logic OR"
P_a_K2_D366,"a) Phạm tội 02 lần trở lên",Điểm
P_b_K2_D366,"b) Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng",Điểm
P_c_K2_D366,"c) Tái phạm nguy hiểm",Điểm
HP_K2_D366,"Phạt tù từ 02 năm đến 07 năm","Hình phạt"
K3_D366,"Khoản 3 Điều 366",Khoản
HV_K3_D366,"Phạm tội trong trường hợp tiền, tài sản hoặc lợi ích vật chất khác trị giá 500.000.000 đồng trở lên","Hành vi chính"
HP_K3_D366,"Phạt tù từ 05 năm đến 10 năm","Hình phạt"
K4_D366,"Khoản 4 Điều 366",Khoản
HV_K4_D366,"Người phạm tội bị áp dụng hình phạt bổ sung","Hành vi chính"
HP_K4_D366,"Phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng","Hình phạt"
